video_id,n_frames,duration_s,AU01_r_mean,AU01_r_std,AU02_r_mean,AU02_r_std,AU04_r_mean,AU04_r_std,AU05_r_mean,AU05_r_std,AU06_r_mean,AU06_r_std,AU07_r_mean,AU07_r_std,AU09_r_mean,AU09_r_std,AU10_r_mean,AU10_r_std,AU12_r_mean,AU12_r_std,AU14_r_mean,AU14_r_std,AU15_r_mean,AU15_r_std,AU17_r_mean,AU17_r_std,AU20_r_mean,AU20_r_std,AU23_r_mean,AU23_r_std,AU25_r_mean,AU25_r_std,AU26_r_mean,AU26_r_std,AU45_r_mean,AU45_r_std
14091.3,50209,1675.3,0.351109,0.55036,0.160093,0.394396,0.758051,0.536066,0.084707,0.228696,0.502969,0.303618,1.131481,0.566827,0.083405,0.167208,0.630707,0.382235,0.843452,0.379281,0.608122,0.480543,0.175058,0.281354,0.408352,0.36063,0.095734,0.18193,0.10448,0.201429,0.436452,0.445358,0.435535,0.493504,0.236927,0.402043
1413.1,55356,1847.0,0.477932,0.805634,0.216784,0.526211,0.564684,0.652292,0.085597,0.224662,1.052603,0.545287,1.852795,0.989968,0.121487,0.280372,2.074499,0.863425,0.225173,0.343496,0.195595,0.335079,0.29284,0.570158,0.763826,0.741141,0.194556,0.408272,0.204921,0.428625,0.576598,0.604783,0.58293,0.666469,0.351428,0.620807
1413.2,55536,1853.0,0.552976,0.943678,0.251022,0.604114,0.398203,0.539642,0.092589,0.244733,1.159118,0.55886,1.72608,0.946629,0.119169,0.259535,2.047333,0.890219,0.263872,0.336119,0.180445,0.329273,0.3459,0.68705,0.81191,0.776334,0.246399,0.528748,0.225429,0.502551,0.703682,0.728303,0.674076,0.735025,0.421497,0.725503
1413.3,55865,1864.0,0.58572,0.993828,0.278265,0.689234,0.450277,0.605967,0.105841,0.280582,1.118656,0.548667,1.447443,0.902022,0.115559,0.270718,1.96433,0.803553,0.312508,0.356562,0.234614,0.386247,0.298587,0.528263,0.898898,0.846659,0.199581,0.420457,0.279435,0.580992,0.748429,0.76545,0.73225,0.786127,0.389092,0.654621
14142.1,51343,1713.1,0.200428,0.310995,0.092143,0.210406,0.017176,0.12945,0.048892,0.128646,0.037182,0.127456,0.035251,0.14916,0.065352,0.139748,0.048114,0.126306,0.047301,0.1631,0.13707,0.237723,0.198534,0.303417,0.305184,0.320069,0.117257,0.222248,0.093725,0.184167,0.362463,0.384567,0.401712,0.45359,0.146202,0.252707
14142.2,51313,1712.1,0.169462,0.252035,0.0926,0.211745,0.01409,0.104411,0.050039,0.126471,0.042222,0.126401,0.02538,0.116444,0.071477,0.15392,0.063819,0.145637,0.025913,0.097468,0.092343,0.188955,0.171976,0.260986,0.27059,0.251693,0.104643,0.198591,0.094145,0.184528,0.379273,0.383657,0.42203,0.451068,0.16409,0.279948
14142.3,52631,1756.1,0.19682,0.302317,0.105709,0.245826,0.013995,0.090294,0.050598,0.130267,0.055353,0.152553,0.037029,0.167638,0.073872,0.15417,0.061293,0.143859,0.058388,0.192184,0.091339,0.196667,0.165742,0.268435,0.318568,0.313451,0.11179,0.210497,0.094947,0.198787,0.372438,0.381561,0.416073,0.44988,0.164818,0.292464
1415.1,53655,1790.3,0.167105,0.280065,0.088093,0.217935,0.01899,0.115891,0.063049,0.169813,0.034708,0.209708,0.175241,0.409929,0.07079,0.163538,0.012506,0.1087,0.166051,0.401818,0.513841,0.451509,0.13005,0.20875,0.384726,0.379096,0.087955,0.165207,0.145598,0.299377,0.459411,0.497873,0.483164,0.546999,0.261332,0.402953
1415.2,55720,1859.2,0.192075,0.323476,0.103483,0.250932,0.012909,0.089507,0.063542,0.172341,0.008841,0.075404,0.08346,0.2455,0.064236,0.140033,0.002876,0.036339,0.072034,0.249115,0.451777,0.424765,0.137872,0.212334,0.41526,0.393738,0.107106,0.200532,0.147512,0.293371,0.496612,0.499206,0.511985,0.571334,0.242354,0.369614
1415.3,56502,1885.2,0.244452,0.38792,0.114048,0.261945,0.028639,0.150843,0.067679,0.175638,0.040037,0.189756,0.185722,0.385277,0.086371,0.187487,0.02122,0.122755,0.194749,0.444607,0.507052,0.468719,0.16553,0.256943,0.463364,0.432349,0.112276,0.207906,0.149132,0.291283,0.537886,0.538616,0.582938,0.620266,0.358369,0.53289
1415.4,51945,1733.2,0.251707,0.419243,0.128453,0.30469,0.023935,0.116612,0.069756,0.183151,0.045272,0.193252,0.203149,0.429709,0.112208,0.267319,0.021072,0.121616,0.196552,0.43388,0.473583,0.448297,0.184631,0.292494,0.477663,0.462129,0.113591,0.211542,0.136453,0.273298,0.527097,0.537106,0.57751,0.635435,0.282287,0.431983
1415.5,56532,1886.3,0.219839,0.353097,0.111432,0.264866,0.0741,0.254547,0.067763,0.179661,0.052024,0.227233,0.261463,0.464085,0.09292,0.207225,0.035202,0.174904,0.215436,0.47794,0.638496,0.49769,0.180471,0.277352,0.46149,0.424016,0.104977,0.19258,0.151857,0.307404,0.529458,0.558185,0.545795,0.610822,0.389004,0.592057
14156.1,53746,1793.3,0.346144,0.544754,0.132589,0.307563,0.158702,0.31965,0.098216,0.271171,0.300503,0.385491,0.096665,0.291928,0.098525,0.205996,1.071775,0.549431,0.798055,0.399459,1.093856,0.653126,0.217599,0.3786,0.414909,0.388007,0.147751,0.275195,0.14506,0.278623,0.414253,0.421115,0.369985,0.394676,0.214659,0.368012
14156.2,53909,1798.7,0.317003,0.472489,0.13119,0.295587,0.299988,0.433297,0.110625,0.295275,0.2426,0.352872,0.057729,0.213303,0.086002,0.178687,1.0801,0.549087,0.741854,0.420227,1.131003,0.653986,0.256368,0.44257,0.406051,0.362824,0.155812,0.28134,0.155529,0.292327,0.445026,0.453671,0.37399,0.384136,0.247481,0.417343
14156.3,53831,1796.1,0.345558,0.510124,0.150085,0.33647,0.450206,0.510105,0.100864,0.258348,0.419282,0.435526,0.126166,0.298398,0.10557,0.216677,1.237578,0.556704,0.638084,0.370226,1.164938,0.65342,0.266298,0.456075,0.392561,0.376083,0.179571,0.326176,0.158636,0.290237,0.444973,0.458855,0.372258,0.389321,0.24019,0.402177
14156.4,54300,1811.8,0.310823,0.462786,0.144543,0.323632,0.460733,0.517571,0.107523,0.281334,0.341432,0.420804,0.104739,0.283871,0.110411,0.23112,1.231182,0.563569,0.632425,0.376592,1.084523,0.678324,0.272634,0.464619,0.410494,0.396129,0.166439,0.289151,0.157271,0.289046,0.466576,0.482498,0.387041,0.404644,0.236506,0.392973
14156.5,52425,1749.2,0.341103,0.509676,0.131352,0.292514,0.25812,0.426113,0.11488,0.296494,0.206401,0.33003,0.069549,0.237485,0.100406,0.209605,1.138718,0.547665,0.748139,0.383237,1.125018,0.680679,0.233879,0.409643,0.408682,0.386072,0.164639,0.289663,0.159457,0.297967,0.393733,0.413315,0.373751,0.395399,0.234568,0.388375
14168.1,52597,1755.0,0.364918,0.558542,0.170344,0.388381,0.372446,0.394428,0.047464,0.118849,0.388724,0.339464,0.047459,0.199473,0.061163,0.130577,0.361852,0.329528,0.343389,0.257003,0.389261,0.314162,0.121278,0.188393,0.36374,0.346563,0.185274,0.409303,0.096686,0.185578,0.368905,0.387178,0.429691,0.465144,0.157736,0.267044
14168.2,52838,1763.0,0.50076,0.766398,0.171638,0.377915,0.543993,0.530287,0.052247,0.13146,0.501671,0.340548,0.297642,0.49913,0.069755,0.146868,0.566698,0.535817,0.506037,0.360431,0.532564,0.409689,0.145409,0.233366,0.490274,0.453667,0.314016,0.543134,0.101506,0.190434,0.417239,0.427806,0.39286,0.419808,0.166258,0.277613
14168.3,51765,1727.2,0.431332,0.700797,0.158981,0.371848,0.385272,0.427762,0.05353,0.135686,0.652318,0.416105,0.181138,0.353917,0.058705,0.122462,0.749026,0.607714,0.606102,0.377038,0.535889,0.439962,0.140782,0.228188,0.368433,0.324233,0.217235,0.420584,0.092883,0.176015,0.44153,0.462981,0.397997,0.426574,0.166576,0.283035
14168.4,54059,1803.7,0.405388,0.622991,0.156865,0.36942,0.348695,0.367282,0.05941,0.155231,0.74154,0.451488,0.117281,0.277502,0.070369,0.153385,0.714861,0.500411,0.56321,0.322706,0.563692,0.342983,0.135537,0.226511,0.346981,0.324305,0.147039,0.332925,0.096508,0.199041,0.439102,0.456278,0.457541,0.511424,0.175005,0.293672
1419.1,50719,1692.3,0.196381,0.335136,0.113049,0.285919,0.371991,0.393274,0.073378,0.193796,0.790437,0.423016,0.05663,0.175544,0.04122,0.087807,1.286168,0.52955,0.586474,0.308796,0.659119,0.419024,0.125318,0.201414,0.392086,0.389428,0.093149,0.18695,0.080467,0.172223,0.373769,0.550936,0.392056,0.453583,0.148818,0.262244
1419.2,52497,1751.6,0.175343,0.281719,0.088895,0.199939,0.714664,0.502955,0.075975,0.194196,1.085756,0.383069,0.113984,0.245161,0.050699,0.103302,1.298076,0.406726,0.671565,0.250829,0.908002,0.442465,0.160666,0.241532,0.462995,0.42728,0.103268,0.206832,0.081715,0.163416,0.325495,0.353545,0.441298,0.462221,0.154485,0.252134
1419.3,54545,1820.0,0.216621,0.350361,0.111285,0.25646,0.198715,0.322741,0.069703,0.182989,1.153392,0.487361,0.347553,0.434976,0.046963,0.095184,1.495413,0.413578,0.780331,0.295658,0.72358,0.458006,0.144053,0.225799,0.42631,0.419581,0.103433,0.207635,0.083431,0.172541,0.330903,0.359563,0.440763,0.448014,0.16601,0.280546
1419.4,54231,1809.5,0.229027,0.357637,0.095704,0.212239,0.385513,0.40439,0.07636,0.192866,1.499752,0.484465,0.306608,0.406091,0.052013,0.108816,1.528823,0.395073,0.980989,0.325505,1.097082,0.502505,0.158105,0.252016,0.496614,0.453657,0.113188,0.224485,0.107776,0.203125,0.384443,0.411311,0.482626,0.508284,0.17796,0.297332
14190.1,56499,1885.2,0.310824,0.494347,0.111175,0.256444,0.07733,0.244032,0.077693,0.214123,0.021189,0.133856,0.335706,0.405201,0.083095,0.194056,0.207206,0.299243,0.072266,0.232755,0.011927,0.080187,0.145251,0.236655,0.450562,0.44484,0.12715,0.299416,0.117456,0.243436,0.426407,0.47526,0.520283,0.584094,0.144641,0.238456
14190.2,50525,1685.8,0.311429,0.48378,0.112189,0.266237,0.128874,0.374391,0.09278,0.257016,0.014483,0.096922,0.28055,0.379647,0.070763,0.148426,0.360681,0.371128,0.078762,0.214464,0.026112,0.130715,0.158953,0.280884,0.430488,0.419801,0.122066,0.252277,0.134124,0.269703,0.454291,0.4984,0.615371,0.696423,0.153933,0.245149
14190.3,53024,1769.2,0.257451,0.416623,0.115016,0.266126,0.024141,0.128175,0.093178,0.245427,0.007492,0.065026,0.291191,0.352348,0.097023,0.205352,0.254782,0.325952,0.069403,0.192424,0.031479,0.141921,0.148283,0.256828,0.44411,0.43148,0.131779,0.27867,0.105331,0.224678,0.375673,0.401213,0.469815,0.557996,0.151947,0.250003
142.1,54546,1820.0,0.649056,0.948145,0.174822,0.420754,0.007493,0.065234,0.068865,0.190349,0.770136,0.474119,0.530662,0.53997,0.090362,0.191862,1.131831,0.569978,0.472962,0.373465,0.621355,0.6276,0.260435,0.405921,0.709622,0.763143,0.191371,0.389448,0.163849,0.3205,0.834582,0.866068,0.48753,0.547042,0.30411,0.566683
142.2,55629,1856.1,0.619526,0.921598,0.202842,0.509199,0.032393,0.146899,0.084165,0.236668,0.804971,0.41658,0.539867,0.499893,0.08839,0.18467,1.165481,0.535991,0.422792,0.30602,0.603219,0.561516,0.278318,0.440149,0.79185,0.823762,0.210846,0.422732,0.165597,0.318998,0.797091,0.843675,0.515585,0.57985,0.368886,0.660828
142.3,56349,1880.1,0.645583,0.928728,0.203511,0.487521,0.060111,0.252689,0.077628,0.22018,0.866148,0.426347,0.575921,0.541806,0.104849,0.231855,1.058958,0.566808,0.464872,0.351608,0.518809,0.593042,0.364815,0.587931,0.920047,0.928275,0.258612,0.533854,0.185774,0.354348,0.935499,0.995932,0.629725,0.710259,0.336601,0.608451
142.4,50265,1677.1,0.600797,0.914395,0.241239,0.575288,0.037095,0.152352,0.098086,0.273141,1.05496,0.456489,0.781148,0.637714,0.08961,0.188288,1.281775,0.567849,0.627421,0.421965,0.708347,0.673492,0.257893,0.424041,0.800323,0.803944,0.203884,0.406122,0.20308,0.396073,0.831768,0.853298,0.550574,0.612869,0.406906,0.693588
142.6,211719,7064.3,0.458113,0.712666,0.207341,0.472927,1.760548,0.705261,0.061867,0.172258,0.52084,0.415733,1.253533,0.726951,0.097635,0.204834,1.331115,0.563969,0.07068,0.187833,0.054783,0.161079,0.19233,0.333056,0.527928,0.504523,0.104657,0.195324,0.119458,0.234112,0.738368,0.761104,0.438594,0.465264,0.183064,0.328487
14212.1,52068,1737.3,0.274725,0.465577,0.114801,0.281397,0.032519,0.135589,0.05475,0.142916,0.090196,0.164628,0.141282,0.296576,0.066261,0.139682,0.620755,0.473057,0.43896,0.284085,0.130451,0.24624,0.235526,0.433111,0.455701,0.440162,0.123873,0.241909,0.085191,0.178768,0.332889,0.368124,0.392348,0.438891,0.134061,0.232111
14212.2,51077,1704.2,0.292833,0.467109,0.138691,0.327429,0.086354,0.216628,0.078755,0.206085,0.088557,0.163025,0.099141,0.247907,0.078526,0.160799,0.531653,0.460574,0.412635,0.290952,0.251244,0.37919,0.276219,0.486444,0.596524,0.543304,0.146274,0.283427,0.107539,0.213109,0.400673,0.414758,0.420985,0.446176,0.160247,0.265758
14251.1,54380,1814.4,0.21926,0.399805,0.105058,0.285427,0.041059,0.139997,0.06675,0.186453,0.258753,0.231171,0.03378,0.113823,0.05644,0.126584,0.37098,0.354691,0.190848,0.233084,0.317506,0.401447,0.157266,0.261295,0.429711,0.430506,0.102704,0.203382,0.080846,0.162071,0.285053,0.314318,0.341302,0.404989,0.184633,0.332546
14251.2,54407,1815.3,0.268478,0.460827,0.117244,0.293949,0.045568,0.160358,0.088818,0.231799,0.293812,0.225789,0.039409,0.119992,0.064644,0.139,0.534129,0.374832,0.26374,0.270475,0.380823,0.41368,0.182584,0.286972,0.51341,0.456042,0.130243,0.240373,0.097496,0.185946,0.319091,0.327084,0.383384,0.426333,0.215887,0.36319
14251.3,54452,1816.8,0.313501,0.52539,0.146636,0.377366,0.044767,0.145716,0.079385,0.211189,0.399819,0.234799,0.077575,0.169061,0.067587,0.146934,0.508105,0.404091,0.365796,0.284076,0.337628,0.408868,0.19819,0.316727,0.494628,0.487891,0.134511,0.245668,0.093533,0.177371,0.338166,0.345219,0.368055,0.414053,0.244275,0.408818
14251.4,54546,1820.0,0.317318,0.540922,0.143562,0.350458,0.056652,0.167853,0.082425,0.218239,0.372004,0.238016,0.095306,0.195009,0.07127,0.151963,0.438187,0.371142,0.360818,0.289925,0.307852,0.397023,0.171465,0.268045,0.508979,0.506833,0.140328,0.262053,0.094679,0.182199,0.331561,0.346987,0.367188,0.413002,0.224377,0.371402
14251.5,54500,1818.5,0.297039,0.503647,0.133903,0.326568,0.085122,0.214006,0.082739,0.215894,0.420426,0.242813,0.164408,0.260823,0.066978,0.144496,0.444251,0.381984,0.382714,0.309943,0.305013,0.425479,0.194681,0.318058,0.491158,0.486053,0.136361,0.256557,0.093964,0.184752,0.345623,0.356955,0.358358,0.402616,0.228728,0.382549
14251.6,54476,1817.6,0.262055,0.442157,0.12325,0.301565,0.078624,0.203482,0.090345,0.238517,0.37182,0.282212,0.080144,0.186458,0.070521,0.147225,0.440749,0.380439,0.326714,0.344323,0.336626,0.524976,0.180026,0.327642,0.523675,0.58748,0.150594,0.314343,0.11973,0.252565,0.329537,0.354709,0.399165,0.461749,0.256912,0.454413
14292.1,53753,1793.5,0.259224,0.48422,0.098735,0.264661,0.321686,0.395563,0.051017,0.129829,0.083317,0.22797,0.032446,0.186296,0.07823,0.197577,0.093585,0.238698,0.158614,0.284245,0.646195,0.356972,0.15419,0.282035,0.486819,0.447407,0.098662,0.189121,0.09105,0.202835,0.384551,0.386139,0.349003,0.372109,0.469054,0.743962
14292.2,54681,1824.5,0.377054,0.670396,0.145326,0.364743,0.453446,0.459661,0.057632,0.159906,0.056791,0.120579,0.007985,0.064048,0.071598,0.171913,0.089565,0.176082,0.11896,0.203325,0.744114,0.389445,0.159653,0.264347,0.555497,0.489541,0.107218,0.198747,0.091823,0.1786,0.440425,0.423164,0.383892,0.399267,0.526114,0.824877
14292.3,54656,1823.7,0.276832,0.51028,0.106182,0.281498,0.287443,0.370455,0.055046,0.143691,0.064645,0.158998,0.01048,0.086936,0.083795,0.194007,0.090667,0.204025,0.18745,0.254009,0.737598,0.390486,0.15356,0.257949,0.545082,0.510013,0.117488,0.217249,0.094422,0.199037,0.379883,0.393855,0.348948,0.369436,0.484946,0.707929
14320.2,55628,1856.1,0.211256,0.342209,0.088229,0.20355,0.538053,0.453041,0.066454,0.173965,0.078137,0.146656,0.105094,0.264087,0.118974,0.273139,0.748917,0.525239,0.102665,0.263619,0.250899,0.369119,0.159901,0.276412,0.704096,0.654798,0.113657,0.235206,0.109219,0.247162,0.436857,0.464924,0.462361,0.526839,0.147968,0.255458
14387.1,51607,1721.9,0.234324,0.375435,0.099194,0.229938,0.488186,0.386944,0.074326,0.192158,0.094495,0.190161,0.041053,0.159744,0.054582,0.110979,1.530843,0.590469,0.507362,0.389279,0.797621,0.430187,0.098136,0.149735,0.445341,0.380102,0.102006,0.187001,0.077704,0.152765,0.351205,0.371355,0.400204,0.416471,0.147693,0.244039
14387.2,53781,1794.5,0.263004,0.405946,0.107131,0.24206,0.520076,0.414676,0.082396,0.210184,0.134377,0.213122,0.074653,0.202827,0.068754,0.145682,1.380908,0.506158,0.476735,0.361386,0.587744,0.379206,0.104088,0.156544,0.436787,0.356064,0.09989,0.185898,0.099018,0.203071,0.353902,0.359766,0.397287,0.409944,0.169274,0.270448
14387.3,25263,842.9,0.274822,0.412412,0.107444,0.239091,0.414949,0.358666,0.080234,0.202353,0.084565,0.174828,0.068999,0.184199,0.069486,0.14951,1.131378,0.502366,0.410717,0.360454,0.527722,0.357866,0.109741,0.165421,0.422541,0.372431,0.106888,0.201581,0.094418,0.202549,0.329097,0.352082,0.407765,0.418672,0.156259,0.24956
14429.1,52970,1767.4,0.326464,0.471172,0.129996,0.293334,0.172096,0.373386,0.068078,0.185229,0.009558,0.061246,0.269009,0.405806,0.098265,0.21087,0.252333,0.272556,0.114813,0.218471,0.048816,0.125719,0.118244,0.185635,0.44522,0.439827,0.091013,0.175752,0.128369,0.251865,0.364606,0.39042,0.310888,0.340266,0.218075,0.354332
14429.2,53562,1787.2,0.271968,0.381402,0.115673,0.256954,0.179348,0.378204,0.084478,0.230806,0.019021,0.110969,0.260386,0.409776,0.115848,0.237312,0.271187,0.304881,0.133329,0.258857,0.059425,0.145978,0.141641,0.234068,0.500826,0.496409,0.099802,0.180113,0.156558,0.319425,0.393944,0.423127,0.347771,0.381968,0.250389,0.410168
14429.3,53258,1777.0,0.302211,0.468502,0.141052,0.320876,0.447278,0.579619,0.092154,0.251525,0.037921,0.131066,0.359753,0.504307,0.122588,0.250239,0.288056,0.31866,0.140162,0.249567,0.075833,0.185001,0.16619,0.290072,0.583584,0.581631,0.114401,0.213579,0.214074,0.411519,0.450157,0.491774,0.44863,0.503264,0.259426,0.427279
14429.4,53834,1796.2,0.263577,0.404864,0.104439,0.245179,0.26866,0.523396,0.073751,0.205041,0.030278,0.119565,0.383061,0.504747,0.116421,0.256495,0.33036,0.317751,0.174568,0.307355,0.053342,0.13648,0.138353,0.232738,0.477869,0.494232,0.099068,0.191414,0.165017,0.347487,0.420968,0.460069,0.36154,0.416147,0.225187,0.385792
14463.1,52216,1742.2,0.419667,0.715926,0.203642,0.514377,1.034172,0.625266,0.098697,0.259533,0.710897,0.446013,0.4535,0.539166,0.073294,0.156784,0.958035,0.546163,0.913581,0.64386,0.808369,0.576323,0.182123,0.306924,0.609981,0.630981,0.167754,0.354835,0.185345,0.35723,0.986245,0.982038,0.393199,0.411424,0.201332,0.353262
14463.2,49292,1644.7,0.434856,0.693143,0.25322,0.583604,0.59108,0.57601,0.101196,0.255741,0.645067,0.418224,0.42317,0.508812,0.077824,0.168709,0.841881,0.498867,0.852568,0.58492,0.682302,0.616104,0.182832,0.289444,0.622732,0.641107,0.128528,0.259863,0.180165,0.359348,1.006912,0.997443,0.410124,0.427212,0.22258,0.387783
14463.3,57909,1932.2,0.412651,0.633691,0.228599,0.55,0.654792,0.632043,0.085561,0.218864,0.800609,0.436136,0.561476,0.584458,0.07624,0.154472,1.061364,0.520191,0.944855,0.568525,0.70929,0.585835,0.187124,0.307812,0.581438,0.563659,0.133811,0.272573,0.177075,0.364953,0.997068,0.978041,0.438452,0.475692,0.233975,0.407882
14463.4,53875,1797.6,0.471498,0.737922,0.251035,0.577908,0.520431,0.501073,0.098306,0.25077,0.702261,0.459459,0.526973,0.546466,0.07351,0.154987,0.936613,0.526405,0.991674,0.664114,0.825943,0.588195,0.186212,0.301901,0.588439,0.591582,0.149126,0.311483,0.175027,0.341539,0.994959,0.986884,0.437646,0.449917,0.214445,0.367215
14552.1,51638,1723.0,0.257317,0.45364,0.111732,0.280156,0.058204,0.179187,0.081461,0.212783,0.00112,0.020092,0.034103,0.117544,0.05347,0.111302,0.042456,0.122967,0.050941,0.142208,0.039437,0.130177,0.126531,0.197242,0.337239,0.317569,0.109141,0.208736,0.068924,0.131454,0.298153,0.326166,0.338491,0.366639,0.208624,0.365875
14552.2,53375,1780.9,0.236451,0.388466,0.10878,0.258856,0.122547,0.241519,0.063649,0.16205,0.000415,0.010038,0.021737,0.089852,0.063062,0.129332,0.028162,0.098077,0.030314,0.106531,0.016428,0.074229,0.136893,0.208763,0.342426,0.305892,0.107107,0.197288,0.072969,0.136986,0.324689,0.331698,0.356393,0.364661,0.24617,0.417396
14552.3,53259,1777.0,0.236145,0.37779,0.104853,0.248906,0.111278,0.222512,0.064963,0.165757,6.9e-05,0.003712,0.007439,0.045019,0.062655,0.126979,0.0234,0.080746,0.021697,0.082441,0.04527,0.141802,0.136565,0.218294,0.335462,0.299209,0.112635,0.20913,0.073898,0.137808,0.323314,0.330795,0.380646,0.382306,0.256927,0.435805
14552.4,52787,1761.3,0.248361,0.395933,0.116675,0.275754,0.105191,0.220613,0.061773,0.162439,0.001476,0.032466,0.014296,0.07126,0.061586,0.128535,0.06769,0.149487,0.055732,0.148616,0.025503,0.098463,0.151237,0.23687,0.376967,0.33816,0.115275,0.211798,0.071769,0.131644,0.381128,0.390165,0.370169,0.373163,0.263258,0.449755
14613.1,55240,1843.1,0.211091,0.435474,0.080156,0.227247,0.055884,0.246171,0.047416,0.127936,0.737819,0.472345,0.899735,0.622076,0.075076,0.161257,0.558977,0.346828,0.310111,0.386476,0.188575,0.31551,0.165196,0.266008,0.460328,0.416292,0.107003,0.215954,0.089783,0.17455,0.382503,0.397452,0.329374,0.362509,0.153485,0.268426
14613.2,55152,1840.2,0.224482,0.42957,0.078132,0.208358,0.074334,0.273809,0.047917,0.122427,0.647405,0.503693,0.882809,0.631082,0.075537,0.157768,0.554526,0.327345,0.300536,0.400317,0.233466,0.336905,0.164729,0.256052,0.424213,0.376179,0.109746,0.220038,0.090093,0.171432,0.37912,0.394039,0.36878,0.393337,0.1894,0.311729
14613.3,54643,1823.2,0.212514,0.401674,0.08728,0.232539,0.06328,0.25605,0.055054,0.14401,0.460261,0.388549,0.516043,0.517038,0.075985,0.158256,0.584213,0.347975,0.221586,0.294073,0.141704,0.250315,0.141532,0.218681,0.415198,0.399929,0.101028,0.199967,0.078576,0.163225,0.373555,0.382226,0.345559,0.388379,0.212973,0.367024
14613.4,54252,1810.2,0.206391,0.42959,0.096199,0.26063,0.118267,0.343266,0.056033,0.150531,0.624643,0.378789,1.336342,0.718805,0.073675,0.159054,0.523361,0.289812,0.20912,0.282243,0.31229,0.375766,0.166989,0.295757,0.458817,0.403816,0.095985,0.185988,0.115777,0.228128,0.363707,0.368937,0.383868,0.394731,0.167493,0.289666
14613.5,54675,1824.3,0.257329,0.524032,0.104127,0.283447,0.069609,0.265265,0.055645,0.147612,0.566953,0.386415,0.931377,0.644488,0.078637,0.166599,0.585995,0.370275,0.284215,0.303034,0.25137,0.340294,0.153873,0.258627,0.412452,0.400103,0.098012,0.190499,0.091423,0.188588,0.355633,0.365334,0.368907,0.411522,0.207349,0.355821
14613.6,54670,1824.1,0.261454,0.496682,0.104054,0.28471,0.132247,0.368143,0.053242,0.141603,0.385923,0.382258,0.701477,0.625616,0.08623,0.184271,0.569059,0.332918,0.172668,0.281121,0.208903,0.337195,0.135765,0.213752,0.415643,0.388746,0.098285,0.198866,0.081849,0.166786,0.320172,0.333185,0.337694,0.377094,0.183837,0.312642
